message_id,match_id,champion_name,time,sent_to,message,association_to_offender,kills,deaths,assists,outcome,label,kda
1789,5022.txt,Rammus,00:09:34,Team1,can i go base now?,offender,0,2,3,Win,0,1.5
1790,5022.txt,Twitch,00:09:37,Team1,no,ally,0,0,1,Win,0,1.0
1791,5022.txt,Janna,00:09:37,Team1,NO,ally,2,3,0,Win,0,0.67
1792,5022.txt,Rammus,00:09:40,Team1,:(,offender,0,2,3,Win,0,1.5
1793,5022.txt,Twitch,00:09:45,Team1,nly seekers,ally,0,0,1,Win,0,1.0
1794,5022.txt,Rammus,00:09:49,Team1,kk,offender,0,2,3,Win,0,1.5
1795,5022.txt,Twisted Fate,00:10:41,All,-1,enemy,2,3,5,Loss,0,2.33
1796,5022.txt,Janna,00:10:44,All,it's cc,ally,2,3,0,Win,0,0.67
1797,5022.txt,Twitch,00:10:44,All,.1 janna,ally,0,0,1,Win,0,1.0
1798,5022.txt,Janna,00:10:46,All,stupid,ally,2,3,0,Win,1,0.67
1799,5022.txt,Janna,00:10:48,All,MY CC,ally,2,3,0,Win,0,0.67
1800,5022.txt,Twitch,00:11:02,All,only if he don't back  you can kill him,ally,0,0,1,Win,0,1.0
1801,5022.txt,Twisted Fate,00:11:05,All,AND  YOU LET ME BACK IF I PRESS B YOU GO HIDE,enemy,2,3,5,Loss,0,2.33
1802,5022.txt,Twisted Fate,00:11:11,All,_1,enemy,2,3,5,Loss,0,2.33
1803,5022.txt,Janna,00:11:12,All,ok,ally,2,3,0,Win,0,0.67
1804,5022.txt,Rammus,00:11:13,Team1,hi,offender,0,2,3,Win,0,1.5
1805,5022.txt,Janna,00:11:14,All,but,ally,2,3,0,Win,0,0.67
1806,5022.txt,Janna,00:11:16,All,panth was here,ally,2,3,0,Win,0,0.67
1807,5022.txt,Twitch,00:11:18,Team1,hi ^^,ally,0,0,1,Win,0,1.0
1808,5022.txt,Twisted Fate,00:11:24,All,IDC ABOUT PANTHEON,enemy,2,3,5,Loss,0,2.33
1809,5022.txt,Twisted Fate,00:11:44,All,janna 3,enemy,2,3,5,Loss,0,2.33
1810,5022.txt,Twitch,00:11:46,Team1,soo rammus,ally,0,0,1,Win,0,1.0
1811,5022.txt,Rammus,00:11:47,Team1,i can juse ulti cause only the one that is near get dmged so there fault if going xD,offender,0,2,3,Win,0,1.5
1812,5022.txt,Twisted Fate,00:11:48,All,rammus2,enemy,2,3,5,Loss,0,2.33
1813,5022.txt,Janna,00:11:50,All,janna 2,ally,2,3,0,Win,0,0.67
1814,5022.txt,Twisted Fate,00:11:51,All,shaco 1,enemy,2,3,5,Loss,0,2.33
1815,5022.txt,Janna,00:11:52,All,stfu,ally,2,3,0,Win,1,0.67
1816,5022.txt,Janna,00:11:58,All,a was aatacking panth,ally,2,3,0,Win,0,0.67
1817,5022.txt,Twisted Fate,00:12:03,All,twich 1,enemy,2,3,5,Loss,0,2.33
1818,5022.txt,Rammus,00:12:03,All,what have i done?,offender,0,2,3,Win,0,1.5
1819,5022.txt,Twisted Fate,00:12:08,All,and the last 0,enemy,2,3,5,Loss,0,2.33
1820,5022.txt,Twitch,00:12:22,Team1,are you the bowser brother rammus ?,ally,0,0,1,Win,0,1.0
1821,5022.txt,Rammus,00:12:31,Team1,YEAH!!!,offender,0,2,3,Win,0,1.5
1822,5022.txt,Twitch,00:12:35,Team1,OMG,ally,0,0,1,Win,0,1.0
1823,5022.txt,Rammus,00:12:46,Team1,xD,offender,0,2,3,Win,0,1.5
1824,5022.txt,Twitch,00:13:01,Team1,I CAN BREAK DANCE TOO,ally,0,0,1,Win,0,1.0
1825,5022.txt,Twisted Fate,00:13:47,All,-1,enemy,2,3,5,Loss,0,2.33
1826,5022.txt,Shaco,00:13:47,All,ahaahahahaaaa,ally,3,2,2,Win,0,2.5
1827,5022.txt,Twisted Fate,00:13:52,All,Shaco 3,enemy,2,3,5,Loss,0,2.33
1828,5022.txt,Shaco,00:14:01,All,dat was genius,ally,3,2,2,Win,0,2.5
1829,5022.txt,Pantheon,00:14:07,Team2,i have no idea what's going on or how this game ends,enemy,5,2,1,Loss,0,3.0
1830,5022.txt,Twisted Fate,00:14:21,All,trundle out,enemy,2,3,5,Loss,0,2.33
1831,5022.txt,Twisted Fate,00:14:22,All,afk,enemy,2,3,5,Loss,0,2.33
1832,5022.txt,Twitch,00:14:24,Team1,genius shaco strikes back,ally,0,0,1,Win,0,1.0
1833,5022.txt,Shaco,00:15:40,All,hahaha,ally,3,2,2,Win,0,2.5
1834,5022.txt,Pantheon,00:15:40,Team2,i thought they aren't allowed to kill us?,enemy,5,2,1,Loss,0,3.0
1835,5022.txt,Pantheon,00:15:46,Team2,what's going on?,enemy,5,2,1,Loss,0,3.0
1836,5022.txt,Twisted Fate,00:15:48,Team2,They arenot,enemy,2,3,5,Loss,0,2.33
1837,5022.txt,Twisted Fate,00:15:50,All,ALl report,enemy,2,3,5,Loss,0,2.33
1838,5022.txt,Rammus,00:15:55,All,-.-,offender,0,2,3,Win,0,1.5
1839,5022.txt,Twitch,00:16:07,All,custom game calm dow XD,ally,0,0,1,Win,0,1.0
1840,5022.txt,Rammus,00:16:12,Team1,hahha,offender,0,2,3,Win,0,1.5
1841,5022.txt,Twisted Fate,00:16:13,Team2,Say yes,enemy,2,3,5,Loss,0,2.33
1842,5022.txt,Shaco,00:16:14,All,hahaha,ally,3,2,2,Win,0,2.5
1843,5022.txt,Rammus,00:16:19,Team1,xD,offender,0,2,3,Win,0,1.5
1844,5022.txt,Rammus,00:16:25,All,omg,offender,0,2,3,Win,0,1.5
1845,5022.txt,Twisted Fate,00:16:26,Team2,Report,enemy,2,3,5,Loss,0,2.33
1846,5023.txt,Sivir,00:06:53,Team1,wow,enemy,14,9,44,Win,0,6.44
1847,5023.txt,Kennen,00:07:29,Team2,whta t u doing??,offender,11,12,10,Loss,0,1.75
1848,5023.txt,Kennen,00:08:12,Team2,omg,offender,11,12,10,Loss,0,1.75
1849,5023.txt,Lucian,00:08:21,Team2,i lag sry,ally,19,19,10,Loss,0,1.53
1850,5023.txt,Kennen,00:09:30,Team2,why u asked lucian if u cant?,offender,11,12,10,Loss,0,1.75
1851,5023.txt,Lucian,00:09:41,Team2,i lag idiot,ally,19,19,10,Loss,1,1.53
1852,5023.txt,Kennen,00:09:51,Team2,kk,offender,11,12,10,Loss,0,1.75
1853,5023.txt,Kennen,00:09:59,Team2,just noob that all,offender,11,12,10,Loss,1,1.75
1854,5023.txt,Kennen,00:12:30,Team2,have ult,offender,11,12,10,Loss,0,1.75
1855,5023.txt,Kennen,00:12:34,Team2,be raddy,offender,11,12,10,Loss,0,1.75
1856,5023.txt,Sivir,00:15:09,Team1,dat ks lol,enemy,14,9,44,Win,0,6.44
1857,5023.txt,Kennen,00:15:35,Team2,",,,,",offender,11,12,10,Loss,0,1.75
1858,5023.txt,Kennen,00:16:22,Team2,gauys in late we will win,offender,11,12,10,Loss,0,1.75
1859,5023.txt,Kennen,00:16:29,Team2,thay have no tank,offender,11,12,10,Loss,0,1.75
1860,5023.txt,Kennen,00:16:33,Team2,just more def,offender,11,12,10,Loss,0,1.75
1861,5023.txt,Kennen,00:17:50,Team2,have ult,offender,11,12,10,Loss,0,1.75
1862,5023.txt,Teemo,00:18:16,Team1,this zhonya,enemy,14,12,40,Win,0,4.5
1863,5023.txt,Kennen,00:18:25,Team2,OMG!@!!!!,offender,11,12,10,Loss,0,1.75
1864,5023.txt,Kennen,00:18:55,Team2,we can win,offender,11,12,10,Loss,0,1.75
1865,5023.txt,Kennen,00:18:57,Team2,just try,offender,11,12,10,Loss,0,1.75
1866,5023.txt,Kennen,00:18:58,Team2,pls,offender,11,12,10,Loss,0,1.75
1867,5023.txt,Sivir,00:19:03,All,cya nerd,enemy,14,9,44,Win,0,6.44
1868,5023.txt,Fiddlesticks,00:20:35,Team1,thx  bitchhes,enemy,16,11,39,Win,1,5.0
1869,5023.txt,Kennen,00:20:41,Team2,told u!,offender,11,12,10,Loss,0,1.75
1870,5023.txt,Kennen,00:20:44,Team2,we willwein,offender,11,12,10,Loss,0,1.75
1871,5023.txt,Kennen,00:20:48,Team2,thay have no tank,offender,11,12,10,Loss,0,1.75
1872,5023.txt,Kennen,00:21:34,Team2,bite,offender,11,12,10,Loss,0,1.75
1873,5023.txt,Teemo,00:21:49,Team1,so much lag incredible,enemy,14,12,40,Win,0,4.5
1874,5023.txt,Kennen,00:22:16,Team2,((,offender,11,12,10,Loss,0,1.75
1875,5023.txt,LeBlanc,00:23:38,Team1,this cc,enemy,23,17,35,Win,0,3.41
1876,5023.txt,Kennen,00:25:29,Team2,omg,offender,11,12,10,Loss,0,1.75
1877,5023.txt,Kennen,00:25:31,Team2,retards,offender,11,12,10,Loss,1,1.75
1878,5023.txt,Lucian,00:25:45,All,report kennen for flame ty,ally,19,19,10,Loss,0,1.53
1879,5023.txt,Cho'Gath,00:25:50,All,yes,ally,9,19,12,Loss,0,1.11
1880,5023.txt,Kennen,00:25:53,All,ok,offender,11,12,10,Loss,0,1.75
1881,5023.txt,Cho'Gath,00:25:54,All,report him,ally,9,19,12,Loss,0,1.11
1882,5023.txt,Teemo,00:26:00,All,stop flame ken,enemy,14,12,40,Win,0,4.5
1883,5023.txt,Kennen,00:26:06,All,ok,offender,11,12,10,Loss,0,1.75
1884,5023.txt,Kennen,00:26:15,All,we can we u,offender,11,12,10,Loss,0,1.75
1885,5023.txt,Kennen,00:26:23,All,buy thay just diving,offender,11,12,10,Loss,0,1.75
1886,5023.txt,Kennen,00:26:28,All,u have no tank,offender,11,12,10,Loss,0,1.75
1887,5023.txt,Kennen,00:26:33,All,wecan win,offender,11,12,10,Loss,0,1.75
1888,5023.txt,Sivir,00:26:43,All,too bad i got last whisper &lt;3,enemy,14,9,44,Win,0,6.44
1889,5023.txt,Sivir,00:29:20,All,LOOL,enemy,14,9,44,Win,0,6.44
1890,5023.txt,Lucian,00:29:20,Team2,fcking noob champ,ally,19,19,10,Loss,1,1.53
1891,5023.txt,Kennen,00:29:35,Team2,what r u doing,offender,11,12,10,Loss,0,1.75
1892,5023.txt,Kennen,00:29:41,Team2,how i cant flame,offender,11,12,10,Loss,0,1.75
1893,5023.txt,LeBlanc,00:29:51,All,DUDE!,enemy,23,17,35,Win,0,3.41
1894,5023.txt,Sivir,00:29:53,All,rofl,enemy,14,9,44,Win,0,6.44
1895,5023.txt,LeBlanc,00:30:05,All,Why dont you give me the penta? :(,enemy,23,17,35,Win,0,3.41
1896,5023.txt,Sivir,00:30:24,All,"cause your name contains the word ""troll""",enemy,14,9,44,Win,0,6.44
1897,5023.txt,LeBlanc,00:30:34,All,It's just a name :/,enemy,23,17,35,Win,0,3.41
1898,5023.txt,Sivir,00:30:37,All,nobody likes a troll :O,enemy,14,9,44,Win,0,6.44
1899,5023.txt,Kennen,00:30:53,Team2,omg,offender,11,12,10,Loss,0,1.75
1900,5023.txt,Kennen,00:30:55,All,see,offender,11,12,10,Loss,0,1.75
1901,5023.txt,Teemo,00:31:03,All,hi :D,enemy,14,12,40,Win,0,4.5
1902,5023.txt,Kennen,00:31:04,All,unbelivible,offender,11,12,10,Loss,0,1.75
1903,5023.txt,Kennen,00:31:14,All,look,offender,11,12,10,Loss,0,1.75
1904,5023.txt,Kennen,00:31:18,All,2v5,offender,11,12,10,Loss,0,1.75
1905,5023.txt,Kennen,00:31:24,All,its enemy feeding,offender,11,12,10,Loss,0,1.75
1906,5023.txt,Kennen,00:31:26,All,and report,offender,11,12,10,Loss,0,1.75
1907,5023.txt,Cho'Gath,00:31:34,All,report kennen,ally,9,19,12,Loss,0,1.11
1908,5023.txt,LeBlanc,00:31:51,All,Report Maokai or not giving me the penta :/,enemy,23,17,35,Win,0,3.41
1909,5023.txt,Sivir,00:32:05,All,penta means nothing in aram anyway :P,enemy,14,9,44,Win,0,6.44
1910,5023.txt,LeBlanc,00:32:11,All,nvm,enemy,23,17,35,Win,0,3.41
1911,5023.txt,Lucian,00:32:14,All,yes,ally,19,19,10,Loss,0,1.53
1912,5023.txt,Kennen,00:32:51,All,gg,offender,11,12,10,Loss,0,1.75
1913,5023.txt,LeBlanc,00:32:51,All,gg pw,enemy,23,17,35,Win,0,3.41
1914,5023.txt,Sivir,00:32:54,All,easy,enemy,14,9,44,Win,0,6.44
1915,5023.txt,Cho'Gath,00:32:54,All,bg,ally,9,19,12,Loss,0,1.11
1916,5023.txt,Teemo,00:32:55,All,gg,enemy,14,12,40,Win,0,4.5
1917,5023.txt,Lucian,00:32:56,All,report kennen,ally,19,19,10,Loss,0,1.53
1918,5023.txt,Ezreal,00:33:09,All,gg,enemy,17,7,37,Win,0,7.71
1919,5024.txt,Ezreal,00:01:05,Team2,wards?,offender,15,7,19,Win,0,4.86
1920,5024.txt,Blitzcrank,00:01:11,Team2,next time base i buy,ally,10,11,16,Win,0,2.36
1921,5024.txt,Zac,00:01:20,Team2,why start with tome?,ally,17,1,25,Win,0,42.0
1922,5024.txt,Blitzcrank,00:01:20,Team2,going for gold items,ally,10,11,16,Win,0,2.36
1923,5024.txt,Ezreal,00:01:26,Team2,okay...,offender,15,7,19,Win,0,4.86
1924,5024.txt,Zac,00:01:32,Team2,kage pick?,ally,17,1,25,Win,0,42.0
1925,5024.txt,Ezreal,00:01:49,Team2,philo stone is better since you can buy the items AND wards :p,offender,15,7,19,Win,0,4.86
1926,5024.txt,Zac,00:02:09,Team2,merci,ally,17,1,25,Win,0,42.0
1927,5024.txt,Lux,00:03:22,Team2,nice,ally,12,8,16,Win,0,3.5
1928,5024.txt,Zac,00:04:16,Team2,gj,ally,17,1,25,Win,0,42.0
1929,5024.txt,Ezreal,00:05:31,Team2,get some wards plz,offender,15,7,19,Win,0,4.86
1930,5024.txt,Ezreal,00:05:55,Team2,well done,offender,15,7,19,Win,0,4.86
1931,5024.txt,Blitzcrank,00:10:09,Team2,b,ally,10,11,16,Win,0,2.36
1932,5024.txt,Zac,00:10:27,Team2,precies goe bezig,ally,17,1,25,Win,0,42.0
1933,5024.txt,Blitzcrank,00:10:49,Team2,wtf vayne is in our team ?,ally,10,11,16,Win,1,2.36
1934,5024.txt,Zac,00:13:31,Team2,....,ally,17,1,25,Win,0,42.0
1935,5024.txt,Blitzcrank,00:13:34,Team2,sry,ally,10,11,16,Win,0,2.36
1936,5024.txt,Ezreal,00:13:39,Team2,why didn't you guys stay with me.?,offender,15,7,19,Win,0,4.86
1937,5024.txt,Ezreal,00:13:46,Team2,i was alone vs leona AND sivir,offender,15,7,19,Win,0,4.86
1938,5024.txt,Ezreal,00:13:50,Team2,ffs protect the adc,offender,15,7,19,Win,1,4.86
1939,5024.txt,Blitzcrank,00:13:50,Team2,we weere attak kayle,ally,10,11,16,Win,0,2.36
1940,5024.txt,Ezreal,00:13:54,Team2,so? don't,offender,15,7,19,Win,0,4.86
1941,5024.txt,Blitzcrank,00:13:58,Team2,why u attak ?,ally,10,11,16,Win,0,2.36
1942,5024.txt,Ezreal,00:14:03,Team2,i didn't,offender,15,7,19,Win,0,4.86
1943,5024.txt,Ezreal,00:14:05,Team2,they chased me,offender,15,7,19,Win,0,4.86
1944,5024.txt,Blitzcrank,00:14:05,Team2,sty back when we are not there,ally,10,11,16,Win,0,2.36
1945,5024.txt,Ezreal,00:14:12,Team2,you need to stay with me,offender,15,7,19,Win,0,4.86
1946,5024.txt,Blitzcrank,00:16:19,Team2,lux ?,ally,10,11,16,Win,0,2.36
1947,5024.txt,Blitzcrank,00:16:29,Team2,farm is not as important as help,ally,10,11,16,Win,0,2.36
1948,5024.txt,Blitzcrank,00:17:41,Team2,-.-,ally,10,11,16,Win,0,2.36
1949,5024.txt,Blitzcrank,00:18:14,All,hat sivirs fuking shield,ally,10,11,16,Win,0,2.36
1950,5024.txt,Zac,00:19:24,Team2,gj,ally,17,1,25,Win,0,42.0
1951,5024.txt,Vayne,00:19:26,Team2,gj,ally,10,10,6,Win,0,1.6
1952,5024.txt,Zac,00:19:34,Team2,dem baits :p,ally,17,1,25,Win,0,42.0
1953,5024.txt,Zac,00:19:44,Team2,i smell a surrender,ally,17,1,25,Win,0,42.0
1954,5024.txt,Zac,00:20:16,Team2,sniped :p,ally,17,1,25,Win,0,42.0
1955,5024.txt,Zac,00:21:54,Team2,bon,ally,17,1,25,Win,0,42.0
1956,5024.txt,Vayne,00:22:03,Team2,hum ?,ally,10,10,6,Win,0,1.6
1957,5024.txt,Blitzcrank,00:22:08,Team2,zac bleu for me ?,ally,10,11,16,Win,0,2.36
1958,5024.txt,Blitzcrank,00:23:14,Team2,jax fed,ally,10,11,16,Win,0,2.36
1959,5024.txt,Ezreal,00:23:28,Team2,yeah such a great pick... vayne top,offender,15,7,19,Win,0,4.86
1960,5024.txt,Blitzcrank,00:23:43,Team2,just troll,ally,10,11,16,Win,0,2.36
1961,5024.txt,Vayne,00:24:05,Team2,Oh yes it's me i feed her,ally,10,10,6,Win,0,1.6
1962,5024.txt,Vayne,00:24:07,Team2,Sob,ally,10,10,6,Win,0,1.6
1963,5024.txt,Ezreal,00:24:34,Team2,who else?,offender,15,7,19,Win,0,4.86
1964,5024.txt,Vayne,00:24:44,Team2,every body,ally,10,10,6,Win,0,1.6
1965,5024.txt,Blitzcrank,00:24:49,Team2,wtf,ally,10,11,16,Win,1,2.36
1966,5024.txt,Blitzcrank,00:26:13,Team2,ez fed,ally,10,11,16,Win,0,2.36
1967,5024.txt,Blitzcrank,00:27:36,Team2,ez ?,ally,10,11,16,Win,0,2.36
1968,5024.txt,Ezreal,00:27:39,Team2,dude,offender,15,7,19,Win,0,4.86
1969,5024.txt,Ezreal,00:27:45,Team2,there were 4 of them,offender,15,7,19,Win,0,4.86
1970,5024.txt,Blitzcrank,00:27:47,Team2,full hp and no auto attaks ?,ally,10,11,16,Win,0,2.36
1971,5024.txt,Ezreal,00:27:50,Team2,i am not gonna engage,offender,15,7,19,Win,0,4.86
1972,5024.txt,Ezreal,00:27:51,Team2,dude,offender,15,7,19,Win,0,4.86
1973,5024.txt,Ezreal,00:27:54,Team2,there was a TF,offender,15,7,19,Win,0,4.86
1974,5024.txt,Blitzcrank,00:27:55,Team2,tehre just leona and sivir and tf,ally,10,11,16,Win,0,2.36
1975,5024.txt,Ezreal,00:27:56,Team2,and a loena,offender,15,7,19,Win,0,4.86
1976,5024.txt,Ezreal,00:28:04,Team2,AND jax,offender,15,7,19,Win,0,4.86
1977,5024.txt,Ezreal,00:28:07,Team2,could come fast,offender,15,7,19,Win,0,4.86
1978,5024.txt,Ezreal,00:28:11,Team2,don't be ridiculous,offender,15,7,19,Win,0,4.86
1979,5024.txt,Ezreal,00:28:30,Team2,i'd rather not give jax another --- g,offender,15,7,19,Win,0,4.86
1980,5024.txt,Blitzcrank,00:28:30,Team2,i need blue buff,ally,10,11,16,Win,0,2.36
1981,5024.txt,Ezreal,00:29:39,All,wtf,offender,15,7,19,Win,1,4.86
1982,5024.txt,Ezreal,00:29:43,All,can jax do more damage?,offender,15,7,19,Win,0,4.86
1983,5024.txt,Ezreal,00:29:48,All,ridiculously fed,offender,15,7,19,Win,0,4.86
1984,5024.txt,Ezreal,00:29:53,All,thanks vayne,offender,15,7,19,Win,0,4.86
1985,5024.txt,Ezreal,00:30:03,All,those on hit attacks,offender,15,7,19,Win,0,4.86
1986,5024.txt,Ezreal,00:30:08,All,hit 50% of my hp,offender,15,7,19,Win,0,4.86
1987,5024.txt,Leona,00:30:16,All,well u are fed; thanks me ...,enemy,1,13,12,Loss,0,1.0
1988,5024.txt,Kayle,00:30:17,All,get life :D,enemy,11,11,17,Loss,0,2.55
1989,5024.txt,Ezreal,00:30:28,All,"lol, i guess i'll have to",offender,15,7,19,Win,0,4.86
1990,5024.txt,Blitzcrank,00:32:19,Team2,vayne ?,ally,10,11,16,Win,0,2.36
1991,5024.txt,Blitzcrank,00:32:21,Team2,omg,ally,10,11,16,Win,0,2.36
1992,5024.txt,Vayne,00:32:24,Team2,Yes yes,ally,10,10,6,Win,0,1.6
1993,5024.txt,Ezreal,00:32:37,All,jax so fcking ridiculously fed,offender,15,7,19,Win,1,4.86
1994,5024.txt,Ezreal,00:32:40,All,idiot vayne,offender,15,7,19,Win,1,4.86
1995,5024.txt,Blitzcrank,00:32:51,All,report vayne thx troll and negative attitude,ally,10,11,16,Win,0,2.36
1996,5024.txt,Zac,00:32:58,All,problem,ally,17,1,25,Win,0,42.0
1997,5024.txt,Vayne,00:33:02,All,What ?,ally,10,10,6,Win,0,1.6
1998,5024.txt,Blitzcrank,00:33:05,Team2,stfu,ally,10,11,16,Win,1,2.36
1999,5024.txt,Blitzcrank,00:33:08,Team2,l2p,ally,10,11,16,Win,0,2.36
2000,5024.txt,Zac,00:33:20,Team2,goe gedaan,ally,17,1,25,Win,0,42.0
2001,5024.txt,Vayne,00:33:29,All,i never talk in this game but he rage because i make 5 / 6,ally,10,10,6,Win,0,1.6
2002,5024.txt,Zac,00:33:29,Team2,"dude why flame, we're doing good",ally,17,1,25,Win,0,42.0
2003,5024.txt,Vayne,00:33:34,All,Poor guys,ally,10,10,6,Win,0,1.6
2004,5024.txt,Ezreal,00:33:40,Team2,dude you fed jax 4 kills in lane,offender,15,7,19,Win,0,4.86
2005,5024.txt,Ezreal,00:33:44,Team2,and let him farm,offender,15,7,19,Win,0,4.86
2006,5024.txt,Kayle,00:33:46,All,"you haven'T fed jax at all, that's the joke",enemy,11,11,17,Loss,0,2.55
2007,5024.txt,Ezreal,00:33:50,Team2,now he destroys all of us,offender,15,7,19,Win,0,4.86
2008,5024.txt,Ezreal,00:34:19,All,who has?,offender,15,7,19,Win,0,4.86
2009,5024.txt,Ezreal,00:36:41,All,see,offender,15,7,19,Win,0,4.86
2010,5024.txt,Ezreal,00:36:49,All,ridiculously OP,offender,15,7,19,Win,0,4.86
2011,5024.txt,Kayle,00:37:09,All,it's a jax xD,enemy,11,11,17,Loss,0,2.55
2012,5024.txt,Ezreal,00:37:16,All,didn't know he was that fcking OP,offender,15,7,19,Win,1,4.86
2013,5024.txt,Kayle,00:37:22,All,he is,enemy,11,11,17,Loss,0,2.55
2014,5024.txt,Ezreal,00:37:24,All,i get two shot,offender,15,7,19,Win,0,4.86
2015,5024.txt,Kayle,00:37:26,All,he was more xD,enemy,11,11,17,Loss,0,2.55
2016,5024.txt,Ezreal,00:37:30,All,even with red buff,offender,15,7,19,Win,0,4.86
2017,5024.txt,Ezreal,00:37:33,All,and my arcane shift,offender,15,7,19,Win,0,4.86
2018,5024.txt,Kayle,00:37:38,All,"but get nerfed, still strong",enemy,11,11,17,Loss,0,2.55
2019,5024.txt,Ezreal,00:37:46,All,damn,offender,15,7,19,Win,0,4.86
2020,5024.txt,Ezreal,00:37:54,All,i guess i haven't seen good jax players before,offender,15,7,19,Win,0,4.86
2021,5024.txt,Blitzcrank,00:37:57,Team2,let me,ally,10,11,16,Win,0,2.36
2022,5024.txt,Kayle,00:38:03,All,maybe^^,enemy,11,11,17,Loss,0,2.55
2023,5024.txt,Zac,00:38:07,Team2,u have max cdr,ally,17,1,25,Win,0,42.0
2024,5024.txt,Zac,00:38:08,Team2,i dont,ally,17,1,25,Win,0,42.0
2025,5024.txt,Blitzcrank,00:38:09,Team2,really ?,ally,10,11,16,Win,0,2.36
2026,5024.txt,Ezreal,00:39:03,All,look at that,offender,15,7,19,Win,0,4.86
2027,5024.txt,Ezreal,00:39:06,All,LOOK ATY THA,offender,15,7,19,Win,0,4.86
2028,5024.txt,Ezreal,00:39:10,All,at that*,offender,15,7,19,Win,0,4.86
2029,5024.txt,Ezreal,00:39:15,All,fcking ridiculous faggot,offender,15,7,19,Win,1,4.86
2030,5024.txt,Kayle,00:39:21,All,he had my ulti :x,enemy,11,11,17,Loss,0,2.55
2031,5024.txt,Ezreal,00:39:28,All,cheats :p,offender,15,7,19,Win,0,4.86
2032,5024.txt,Kayle,00:39:31,All,"i'm sry, but he wanted your sweet ass :x",enemy,11,11,17,Loss,1,2.55
2033,5024.txt,Ezreal,00:39:31,All,i can't do shit,offender,15,7,19,Win,1,4.86
2034,5024.txt,Ezreal,00:39:33,All,i can't run,offender,15,7,19,Win,0,4.86
2035,5024.txt,Ezreal,00:39:36,All,i can't fight,offender,15,7,19,Win,0,4.86
2036,5024.txt,Ezreal,00:39:44,All,you're still gonna lose,offender,15,7,19,Win,0,4.86
2037,5024.txt,Kayle,00:39:49,All,ye,enemy,11,11,17,Loss,0,2.55
2038,5024.txt,Ezreal,00:39:52,All,gaylord jax,offender,15,7,19,Win,1,4.86
2039,5024.txt,Lux,00:40:05,All,"hey, ezreal's sweet ass is mine!",ally,12,8,16,Win,1,3.5
2040,5024.txt,Kayle,00:40:22,All,"sry lux, no way xD",enemy,11,11,17,Loss,0,2.55
2041,5024.txt,Lux,00:40:33,Team2,in rl... it is ;),ally,12,8,16,Win,0,3.5
2042,5024.txt,Ezreal,00:41:24,All,WHAT??,offender,15,7,19,Win,0,4.86
2043,5024.txt,Ezreal,00:41:38,All,nerf jax already,offender,15,7,19,Win,0,4.86
2044,5024.txt,Kayle,00:41:44,All,he is allready,enemy,11,11,17,Loss,0,2.55
2045,5024.txt,Ezreal,00:41:48,All,more,offender,15,7,19,Win,0,4.86
2046,5024.txt,Sivir,00:41:50,Team1,tf???,enemy,6,15,11,Loss,1,1.13
2047,5024.txt,Jax,00:42:03,Team1,was to late up,enemy,16,13,10,Loss,0,2.0
2048,5024.txt,Sivir,00:42:14,Team1,he followed me ....,enemy,6,15,11,Loss,0,1.13
2049,5024.txt,Ezreal,00:42:37,All,take that faggot,offender,15,7,19,Win,1,4.86
2050,5024.txt,Zac,00:44:35,Team2,lets group,ally,17,1,25,Win,0,42.0
2051,5024.txt,Zac,00:44:37,Team2,baron?,ally,17,1,25,Win,0,42.0
2052,5024.txt,Blitzcrank,00:44:41,Team2,report vayne,ally,10,11,16,Win,0,2.36
2053,5024.txt,Vayne,00:44:52,Team2,Sure,ally,10,10,6,Win,0,1.6
2054,5024.txt,Vayne,00:44:56,Team2,You take farm,ally,10,10,6,Win,0,1.6
2055,5024.txt,Vayne,00:44:59,Team2,I take blue,ally,10,10,6,Win,0,1.6
2056,5024.txt,Vayne,00:45:05,Team2,It's not your blue,ally,10,10,6,Win,0,1.6
2057,5024.txt,Vayne,00:45:05,Team2,Moron,ally,10,10,6,Win,1,1.6
2058,5024.txt,Blitzcrank,00:45:30,Team2,you just noob vayne,ally,10,11,16,Win,1,2.36
2059,5024.txt,Kayle,00:45:43,All,wp,enemy,11,11,17,Loss,0,2.55
2060,5024.txt,Vayne,00:45:46,Team2,Yes probably,ally,10,10,6,Win,0,1.6
2061,5024.txt,Blitzcrank,00:45:52,Team2,im still better than u,ally,10,11,16,Win,0,2.36
2062,5024.txt,Vayne,00:45:52,Team2,But i don't cry me,ally,10,10,6,Win,0,1.6
2063,5024.txt,Lux,00:46:01,All,gg wp,ally,12,8,16,Win,0,3.5
2064,5024.txt,Blitzcrank,00:46:03,Team2,gg,ally,10,11,16,Win,0,2.36
2065,5025.txt,Lee Sin,00:00:43,Team1,its a long time since 3v3 so bare with me,offender,4,8,2,Loss,0,0.75
2066,5025.txt,Nidalee,00:00:56,Team1,please play good oke?,ally,3,5,2,Loss,0,1.0
2067,5025.txt,Lee Sin,00:01:00,Team1,Ill try,offender,4,8,2,Loss,0,0.75
2068,5025.txt,Kayle,00:01:25,Team1,FUUUUCK WTF?????????,ally,0,13,3,Loss,1,0.23
2069,5025.txt,Lee Sin,00:01:27,All,report Nida,offender,4,8,2,Loss,0,0.75
2070,5025.txt,Malzahar,00:01:28,Team2,gj,enemy,13,2,9,Win,0,11.0
2071,5025.txt,Lee Sin,00:01:38,All,undskilled she ks,offender,4,8,2,Loss,0,0.75
